codice_scuola|tipo_assenza|scuola|regionale|nazione
"UDIS00300Q"|"Maternità"|3|6|6
"UDIS00300Q"|"malattia"|14|7|8
"UDIS00400G"|"Altri"|5|4|4
"UDIS00400G"|"Maternità"|4|6|6
"UDIS00400G"|"malattia"|7|7|8
"UDIS006007"|"Altri"|12|4|4
"UDIS006007"|"Maternità"|0|6|6
"UDIS006007"|"malattia"|4|7|8
"UDIS007003"|"Altri"|1|4|4
"UDIS007003"|"Maternità"|2|6|6
"UDIS007003"|"malattia"|2|7|8
"UDIS00900P"|"Altri"|9|4|4
"UDIS00900P"|"Maternità"|14|6|6
"UDIS00900P"|"malattia"|3|7|8
"UDIS01100P"|"Altri"|3|4|4
"UDIS01100P"|"Maternità"|2|6|6
"UDIS01100P"|"malattia"|8|7|8
"UDIS01200E"|"Altri"|9|4|4
"UDIS01200E"|"Maternità"|10|6|6
"UDIS01200E"|"malattia"|4|7|8
"UDIS01300A"|"Altri"|6|4|4
"UDIS01300A"|"Maternità"|2|6|6
"UDIS01300A"|"malattia"|6|7|8
"UDIS014006"|"Altri"|7|4|4
"UDIS014006"|"Maternità"|5|6|6
"UDIS014006"|"malattia"|7|7|8
"UDIS01600T"|"Altri"|3|4|4
"UDIS01600T"|"Maternità"|2|6|6
"UDIS01600T"|"malattia"|5|7|8
"UDIS01700N"|"Altri"|3|4|4
"UDIS01700N"|"Maternità"|3|6|6
"UDIS01700N"|"malattia"|6|7|8
"UDMM00800Q"|"Altri"|0|4|4
"UDMM00800Q"|"Maternità"|0|6|6
"UDMM00800Q"|"malattia"|0|7|8
"UDMM01800A"|"Altri"|3|4|4
"UDMM01800A"|"Maternità"|4|6|6
"UDMM01800A"|"malattia"|11|7|8
"UDMM022002"|"Altri"|1|4|4
"UDMM022002"|"Maternità"|8|6|6
"UDMM022002"|"malattia"|4|7|8
"UDMM028001"|"Altri"|7|4|4
"UDMM028001"|"Maternità"|5|6|6
"UDMM028001"|"malattia"|4|7|8
"UDMM04700A"|"Altri"|3|4|4
"UDMM04700A"|"Maternità"|3|6|6
"UDMM04700A"|"malattia"|5|7|8
"UDMM057001"|"Altri"|3|4|4
"UDMM057001"|"Maternità"|4|6|6
"UDMM057001"|"malattia"|9|7|8
"UDMM06700G"|"Altri"|4|4|4
"UDMM06700G"|"Maternità"|2|6|6
"UDMM06700G"|"malattia"|4|7|8
"UDMM078002"|"Altri"|5|4|4
"UDMM078002"|"Maternità"|5|6|6
"UDMM078002"|"malattia"|3|7|8
"UDMM08100T"|"Altri"|10|4|4
"UDMM08100T"|"Maternità"|3|6|6
"UDMM08100T"|"malattia"|8|7|8
"UDMM08200N"|"Altri"|5|4|4
"UDMM08200N"|"Maternità"|2|6|6
"UDMM08200N"|"malattia"|7|7|8
"UDMM08300D"|"Altri"|3|4|4
"UDMM08300D"|"Maternità"|2|6|6
"UDMM08300D"|"malattia"|7|7|8
"UDPC010005"|"Altri"|2|4|4
"UDPC010005"|"Maternità"|5|6|6
"UDPC010005"|"malattia"|6|7|8
"UDPM010009"|"Altri"|4|4|4
"UDPM010009"|"Maternità"|3|6|6
"UDPM010009"|"malattia"|8|7|8
"UDPM040005"|"Altri"|0|4|4
"UDPM040005"|"Maternità"|0|6|6
"UDPM040005"|"malattia"|0|7|8
"UDPS010008"|"Altri"|5|4|4
"UDPS010008"|"Maternità"|4|6|6
"UDPS010008"|"malattia"|7|7|8
"UDPS05000P"|"Altri"|5|4|4
"UDPS05000P"|"Maternità"|8|6|6
"UDPS05000P"|"malattia"|7|7|8
"UDPS08000E"|"Altri"|4|4|4
"UDPS08000E"|"Maternità"|7|6|6
"UDPS08000E"|"malattia"|4|7|8
"UDRI01000D"|"Altri"|2|4|4
"UDRI01000D"|"Maternità"|1|6|6
"UDRI01000D"|"malattia"|7|7|8
"UDRI040009"|"Altri"|9|4|4
"UDRI040009"|"Maternità"|1|6|6
"UDRI040009"|"malattia"|2|7|8
"UDSD01000P"|"Altri"|5|4|4
"UDSD01000P"|"Maternità"|1|6|6
"UDSD01000P"|"malattia"|4|7|8
"UDTD010004"|"Altri"|4|4|4
"UDTD010004"|"Maternità"|2|6|6
"UDTD010004"|"malattia"|5|7|8
"UDTD02000P"|"Altri"|9|4|4
"UDTD02000P"|"Maternità"|2|6|6
"UDTD02000P"|"malattia"|19|7|8
"UDTD04000X"|"Altri"|4|4|4
"UDTD04000X"|"Maternità"|1|6|6
"UDTD04000X"|"malattia"|3|7|8
"UDTL01000E"|"Altri"|3|4|4
"UDTL01000E"|"Maternità"|4|6|6
"UDTL01000E"|"malattia"|17|7|8
"UDVC01000C"|"Altri"|1|4|4
"UDVC01000C"|"Maternità"|6|6|6
"UDVC01000C"|"malattia"|6|7|8
"UDVE01000B"|"Altri"|7|4|4
"UDVE01000B"|"Maternità"|7|6|6
"UDVE01000B"|"malattia"|10|7|8
"VAEE01200N"|"Altri"|2|4|4
"VAEE01200N"|"Maternità"|10|8|6
"VAEE01200N"|"malattia"|3|7|8
"VAEE036006"|"Altri"|3|4|4
"VAEE036006"|"Maternità"|15|8|6
"VAEE036006"|"malattia"|8|7|8
"VAEE06200P"|"Altri"|2|4|4
"VAEE06200P"|"Maternità"|5|8|6
"VAEE06200P"|"malattia"|9|7|8
"VAEE087003"|"Altri"|1|4|4
"VAEE087003"|"Maternità"|1|8|6
"VAEE087003"|"malattia"|9|7|8
"VAEE09800D"|"Altri"|3|4|4
"VAEE09800D"|"Maternità"|12|8|6
"VAEE09800D"|"malattia"|6|7|8
"VAEE101004"|"Altri"|3|4|4
"VAEE101004"|"Maternità"|16|8|6
"VAEE101004"|"malattia"|7|7|8
"VAEE10300Q"|"Altri"|3|4|4
"VAEE10300Q"|"Maternità"|5|8|6
"VAEE10300Q"|"malattia"|10|7|8
"VAIC80500C"|"Altri"|2|4|4
"VAIC80500C"|"Maternità"|6|8|6
"VAIC80500C"|"malattia"|5|7|8
"VAIC806008"|"Altri"|2|4|4
"VAIC806008"|"Maternità"|14|8|6
"VAIC806008"|"malattia"|15|7|8
"VAIC807004"|"Altri"|8|4|4
"VAIC807004"|"Maternità"|6|8|6
"VAIC807004"|"malattia"|4|7|8
"VAIC80800X"|"Altri"|2|4|4
"VAIC80800X"|"Maternità"|18|8|6
"VAIC80800X"|"malattia"|4|7|8
"VAIC80900Q"|"Altri"|3|4|4
"VAIC80900Q"|"Maternità"|11|8|6
"VAIC80900Q"|"malattia"|6|7|8
"VAIC81000X"|"Altri"|4|4|4
"VAIC81000X"|"Maternità"|13|8|6
"VAIC81000X"|"malattia"|7|7|8
"VAIC81200G"|"Altri"|8|4|4
"VAIC81200G"|"Maternità"|9|8|6
"VAIC81200G"|"malattia"|4|7|8
"VAIC81300B"|"Altri"|4|4|4
"VAIC81300B"|"Maternità"|3|8|6
"VAIC81300B"|"malattia"|4|7|8
"VAIC814007"|"Altri"|2|4|4
"VAIC814007"|"Maternità"|14|8|6
"VAIC814007"|"malattia"|13|7|8
"VAIC815003"|"Altri"|13|4|4
"VAIC815003"|"Maternità"|17|8|6
"VAIC815003"|"malattia"|3|7|8
"VAIC81600V"|"Altri"|5|4|4
"VAIC81600V"|"Maternità"|13|8|6
"VAIC81600V"|"malattia"|5|7|8
"VAIC81700P"|"Altri"|2|4|4
"VAIC81700P"|"Maternità"|13|8|6
"VAIC81700P"|"malattia"|6|7|8
"VAIC81800E"|"Altri"|2|4|4
"VAIC81800E"|"Maternità"|3|8|6
"VAIC81800E"|"malattia"|3|7|8
"VAIC81900A"|"Altri"|2|4|4
"VAIC81900A"|"Maternità"|13|8|6
"VAIC81900A"|"malattia"|14|7|8
"VAIC82000E"|"Altri"|3|4|4
"VAIC82000E"|"Maternità"|7|8|6
"VAIC82000E"|"malattia"|4|7|8
"VAIC82100A"|"Altri"|3|4|4
"VAIC82100A"|"Maternità"|4|8|6
"VAIC82100A"|"malattia"|5|7|8
"VAIC822006"|"Altri"|4|4|4
"VAIC822006"|"Maternità"|7|8|6
"VAIC822006"|"malattia"|8|7|8
"VAIC823002"|"Altri"|1|4|4
"VAIC823002"|"Maternità"|10|8|6
"VAIC823002"|"malattia"|7|7|8
"VAIC82400T"|"Altri"|2|4|4
"VAIC82400T"|"Maternità"|1|8|6
"VAIC82400T"|"malattia"|7|7|8
"VAIC82500N"|"Altri"|2|4|4
"VAIC82500N"|"Maternità"|16|8|6
"VAIC82500N"|"malattia"|5|7|8
"VAIC82600D"|"Altri"|2|4|4
"VAIC82600D"|"Maternità"|21|8|6
"VAIC82600D"|"malattia"|8|7|8
"VAIC827009"|"Altri"|7|4|4
"VAIC827009"|"Maternità"|12|8|6
"VAIC827009"|"malattia"|9|7|8
"VAIC828005"|"Altri"|3|4|4
"VAIC828005"|"Maternità"|10|8|6
"VAIC828005"|"malattia"|5|7|8
"VAIC829001"|"Altri"|2|4|4
"VAIC829001"|"Maternità"|4|8|6
"VAIC829001"|"malattia"|7|7|8
"VAIC830005"|"Altri"|2|4|4
"VAIC830005"|"Maternità"|5|8|6
"VAIC830005"|"malattia"|7|7|8
"VAIC831001"|"Altri"|5|4|4
"VAIC831001"|"Maternità"|10|8|6
"VAIC831001"|"malattia"|8|7|8
"VAIC83200R"|"Altri"|3|4|4
"VAIC83200R"|"Maternità"|2|8|6
"VAIC83200R"|"malattia"|6|7|8
"VAIC83300L"|"Altri"|2|4|4
"VAIC83300L"|"Maternità"|4|8|6
"VAIC83300L"|"malattia"|5|7|8
"VAIC83400C"|"Altri"|8|4|4
"VAIC83400C"|"Maternità"|11|8|6
"VAIC83400C"|"malattia"|8|7|8
"VAIC835008"|"Altri"|4|4|4
"VAIC835008"|"Maternità"|11|8|6
"VAIC835008"|"malattia"|5|7|8
"VAIC836004"|"Altri"|4|4|4
"VAIC836004"|"Maternità"|8|8|6
"VAIC836004"|"malattia"|6|7|8
"VAIC83700X"|"Altri"|2|4|4
"VAIC83700X"|"Maternità"|5|8|6
"VAIC83700X"|"malattia"|7|7|8
"VAIC83800Q"|"Altri"|2|4|4
"VAIC83800Q"|"Maternità"|14|8|6
"VAIC83800Q"|"malattia"|5|7|8
"VAIC83900G"|"Altri"|9|4|4
"VAIC83900G"|"Maternità"|4|8|6
"VAIC83900G"|"malattia"|3|7|8
"VAIC84000Q"|"Altri"|2|4|4
"VAIC84000Q"|"Maternità"|9|8|6
"VAIC84000Q"|"malattia"|6|7|8
"VAIC84100G"|"Altri"|4|4|4
"VAIC84100G"|"Maternità"|4|8|6
"VAIC84100G"|"malattia"|3|7|8
"VAIC84200B"|"Altri"|1|4|4
"VAIC84200B"|"Maternità"|6|8|6
"VAIC84200B"|"malattia"|14|7|8
"VAIC843007"|"Altri"|3|4|4
"VAIC843007"|"Maternità"|12|8|6
"VAIC843007"|"malattia"|4|7|8
"VAIC844003"|"Altri"|2|4|4
"VAIC844003"|"Maternità"|8|8|6
"VAIC844003"|"malattia"|5|7|8
"VAIC84500V"|"Altri"|1|4|4
"VAIC84500V"|"Maternità"|8|8|6
"VAIC84500V"|"malattia"|7|7|8
"VAIC84600P"|"Altri"|1|4|4
"VAIC84600P"|"Maternità"|6|8|6
"VAIC84600P"|"malattia"|5|7|8
"VAIC84700E"|"Altri"|2|4|4
"VAIC84700E"|"Maternità"|9|8|6
"VAIC84700E"|"malattia"|5|7|8
"VAIC84800A"|"Altri"|3|4|4
"VAIC84800A"|"Maternità"|12|8|6
"VAIC84800A"|"malattia"|13|7|8
"VAIC849006"|"Altri"|6|4|4
"VAIC849006"|"Maternità"|2|8|6
"VAIC849006"|"malattia"|6|7|8
"VAIC85000A"|"Altri"|2|4|4
"VAIC85000A"|"Maternità"|0|8|6
"VAIC85000A"|"malattia"|3|7|8
"VAIC851006"|"Altri"|3|4|4
"VAIC851006"|"Maternità"|3|8|6
"VAIC851006"|"malattia"|9|7|8
"VAIC852002"|"Altri"|2|4|4
"VAIC852002"|"Maternità"|3|8|6
"VAIC852002"|"malattia"|3|7|8
"VAIC85300T"|"Altri"|4|4|4
"VAIC85300T"|"Maternità"|5|8|6
"VAIC85300T"|"malattia"|5|7|8
"VAIC85400N"|"Altri"|1|4|4
"VAIC85400N"|"Maternità"|15|8|6
"VAIC85400N"|"malattia"|6|7|8
"VAIC85500D"|"Altri"|3|4|4
"VAIC85500D"|"Maternità"|1|8|6
"VAIC85500D"|"malattia"|12|7|8
"VAIC856009"|"Altri"|2|4|4
"VAIC856009"|"Maternità"|11|8|6
"VAIC856009"|"malattia"|5|7|8
"VAIC857005"|"Altri"|3|4|4
"VAIC857005"|"Maternità"|5|8|6
"VAIC857005"|"malattia"|7|7|8
"VAIC858001"|"Altri"|2|4|4
"VAIC858001"|"Maternità"|6|8|6
"VAIC858001"|"malattia"|6|7|8
"VAIC85900R"|"Altri"|1|4|4
"VAIC85900R"|"Maternità"|7|8|6
"VAIC85900R"|"malattia"|9|7|8
"VAIC860001"|"Altri"|2|4|4
"VAIC860001"|"Maternità"|18|8|6
"VAIC860001"|"malattia"|10|7|8
"VAIC86100R"|"Altri"|5|4|4
"VAIC86100R"|"Maternità"|18|8|6
"VAIC86100R"|"malattia"|10|7|8
"VAIC86200L"|"Altri"|2|4|4
"VAIC86200L"|"Maternità"|8|8|6
"VAIC86200L"|"malattia"|8|7|8
"VAIC86300C"|"Altri"|3|4|4
"VAIC86300C"|"Maternità"|6|8|6
"VAIC86300C"|"malattia"|10|7|8
"VAIC865004"|"Altri"|2|4|4
"VAIC865004"|"Maternità"|7|8|6
"VAIC865004"|"malattia"|5|7|8
"VAIC86600X"|"Altri"|1|4|4
"VAIC86600X"|"Maternità"|4|8|6
"VAIC86600X"|"malattia"|7|7|8
"VAIC86700Q"|"Altri"|4|4|4
"VAIC86700Q"|"Maternità"|4|8|6
"VAIC86700Q"|"malattia"|6|7|8
"VAIC86800G"|"Altri"|2|4|4
"VAIC86800G"|"Maternità"|0|8|6
"VAIC86800G"|"malattia"|6|7|8
"VAIC86900B"|"Altri"|8|4|4
"VAIC86900B"|"Maternità"|3|8|6
"VAIC86900B"|"malattia"|12|7|8
"VAIC87000G"|"Altri"|1|4|4
"VAIC87000G"|"Maternità"|6|8|6
"VAIC87000G"|"malattia"|11|7|8
"VAIC87100B"|"Altri"|2|4|4
"VAIC87100B"|"Maternità"|5|8|6
"VAIC87100B"|"malattia"|13|7|8
"VAIC872007"|"Altri"|3|4|4
"VAIC872007"|"Maternità"|6|8|6
"VAIC872007"|"malattia"|5|7|8
"VAIC873003"|"Altri"|4|4|4
"VAIC873003"|"Maternità"|5|8|6
"VAIC873003"|"malattia"|7|7|8
"VAIC87400V"|"Altri"|2|4|4
"VAIC87400V"|"Maternità"|0|8|6
"VAIC87400V"|"malattia"|6|7|8
"VAIC87500P"|"Altri"|2|4|4
"VAIC87500P"|"Maternità"|7|8|6
"VAIC87500P"|"malattia"|9|7|8
"VAIC87600E"|"Altri"|5|4|4
"VAIC87600E"|"Maternità"|12|8|6
"VAIC87600E"|"malattia"|9|7|8
"VAIC87700A"|"Altri"|4|4|4
"VAIC87700A"|"Maternità"|8|8|6
"VAIC87700A"|"malattia"|7|7|8
"VAIC878006"|"Altri"|4|4|4
"VAIC878006"|"Maternità"|1|8|6
"VAIC878006"|"malattia"|12|7|8
"VAIS001009"|"Altri"|1|4|4
"VAIS001009"|"Maternità"|3|8|6
"VAIS001009"|"malattia"|4|7|8
"VAIS003001"|"Altri"|2|4|4
"VAIS003001"|"Maternità"|12|8|6
"VAIS003001"|"malattia"|15|7|8
"VAIS00400R"|"Altri"|4|4|4
"VAIS00400R"|"Maternità"|5|8|6
"VAIS00400R"|"malattia"|10|7|8
"VAIS008004"|"Altri"|6|4|4
"VAIS008004"|"Maternità"|8|8|6
"VAIS008004"|"malattia"|6|7|8
"VAIS00900X"|"Altri"|1|4|4
"VAIS00900X"|"Maternità"|2|8|6
"VAIS00900X"|"malattia"|3|7|8
"VAIS01100X"|"Altri"|4|4|4
"VAIS01100X"|"Maternità"|4|8|6
"VAIS01100X"|"malattia"|6|7|8
"VAIS01200Q"|"Altri"|3|4|4
"VAIS01200Q"|"Maternità"|3|8|6
"VAIS01200Q"|"malattia"|5|7|8
"VAIS01300G"|"Altri"|2|4|4
"VAIS01300G"|"Maternità"|0|8|6
"VAIS01300G"|"malattia"|5|7|8
"VAIS01400B"|"Altri"|1|4|4
"VAIS01400B"|"Maternità"|0|8|6
"VAIS01400B"|"malattia"|3|7|8
"VAIS01700V"|"Altri"|2|4|4
"VAIS01700V"|"Maternità"|6|8|6
"VAIS01700V"|"malattia"|5|7|8
"VAIS01800P"|"Altri"|3|4|4
"VAIS01800P"|"Maternità"|5|8|6
"VAIS01800P"|"malattia"|4|7|8
"VAIS01900E"|"Altri"|4|4|4
"VAIS01900E"|"Maternità"|5|8|6
"VAIS01900E"|"malattia"|8|7|8
"VAIS02100E"|"Altri"|2|4|4
"VAIS02100E"|"Maternità"|7|8|6
"VAIS02100E"|"malattia"|5|7|8
"VAIS023006"|"Altri"|3|4|4
"VAIS023006"|"Maternità"|4|8|6
"VAIS023006"|"malattia"|5|7|8
"VAIS024002"|"Altri"|4|4|4
"VAIS024002"|"Maternità"|3|8|6
"VAIS024002"|"malattia"|10|7|8
"VAIS02600N"|"Altri"|2|4|4
"VAIS02600N"|"Maternità"|7|8|6
"VAIS02600N"|"malattia"|7|7|8
"VAIS02700D"|"Altri"|1|4|4
"VAIS02700D"|"Maternità"|4|8|6
"VAIS02700D"|"malattia"|3|7|8
"VAMM144001"|"Altri"|2|4|4
"VAMM144001"|"Maternità"|10|8|6
"VAMM144001"|"malattia"|3|7|8
"VAPC020001"|"Altri"|5|4|4
"VAPC020001"|"Maternità"|5|8|6
"VAPC020001"|"malattia"|5|7|8
"VAPC040006"|"Altri"|2|4|4
"VAPC040006"|"Maternità"|8|8|6
"VAPC040006"|"malattia"|6|7|8
"VAPM01000E"|"Altri"|1|4|4
"VAPM01000E"|"Maternità"|0|8|6
"VAPM01000E"|"malattia"|4|7|8
"VAPS01000D"|"Altri"|2|4|4
"VAPS01000D"|"Maternità"|0|8|6
"VAPS01000D"|"malattia"|4|7|8
"VAPS020004"|"Altri"|2|4|4
"VAPS020004"|"Maternità"|0|8|6
"VAPS020004"|"malattia"|2|7|8
"VAPS03000P"|"Altri"|2|4|4
"VAPS03000P"|"Maternità"|0|8|6
"VAPS03000P"|"malattia"|9|7|8
"VARC02000L"|"Altri"|3|4|4
"VARC02000L"|"Maternità"|2|8|6
"VARC02000L"|"malattia"|5|7|8
"VARC030007"|"Altri"|3|4|4
"VARC030007"|"Maternità"|12|8|6
"VARC030007"|"malattia"|6|7|8
"VARI04000E"|"Altri"|6|4|4
"VARI04000E"|"Maternità"|7|8|6
"VARI04000E"|"malattia"|7|7|8
"VASL01000A"|"Altri"|5|4|4
"VASL01000A"|"Maternità"|5|8|6
"VASL01000A"|"malattia"|11|7|8
"VASL02801L"|"Altri"|2|4|4
"VASL02801L"|"Maternità"|6|8|6
"VASL02801L"|"malattia"|5|7|8
"VATD02000X"|"Altri"|4|4|4
"VATD02000X"|"Maternità"|3|8|6
"VATD02000X"|"malattia"|6|7|8
"VATD08000G"|"Altri"|8|4|4
"VATD08000G"|"Maternità"|11|8|6
"VATD08000G"|"malattia"|8|7|8
"VATD190003"|"Altri"|2|4|4
"VATD190003"|"Maternità"|0|8|6
"VATD190003"|"malattia"|4|7|8
"VATF020006"|"Altri"|7|4|4
"VATF020006"|"Maternità"|1|8|6
"VATF020006"|"malattia"|6|7|8
"VBEE00200N"|"Altri"|5|4|4
"VBEE00200N"|"Maternità"|2|6|6
"VBEE00200N"|"malattia"|7|6|8
"VBEE00300D"|"Altri"|8|4|4
"VBEE00300D"|"Maternità"|0|6|6
"VBEE00300D"|"malattia"|10|6|8
"VBEE004009"|"Altri"|11|4|4
"VBEE004009"|"Maternità"|6|6|6
"VBEE004009"|"malattia"|14|6|8
"VBEE005005"|"Altri"|1|4|4
"VBEE005005"|"Maternità"|8|6|6
"VBEE005005"|"malattia"|7|6|8
"VBEE006001"|"Altri"|2|4|4
"VBEE006001"|"Maternità"|10|6|6
"VBEE006001"|"malattia"|8|6|8
"VBEE01000L"|"Altri"|3|4|4
"VBEE01000L"|"Maternità"|3|6|6
"VBEE01000L"|"malattia"|8|6|8
"VBEE012008"|"Altri"|4|4|4
"VBEE012008"|"Maternità"|3|6|6
"VBEE012008"|"malattia"|7|6|8
"VBEE013004"|"Altri"|8|4|4
"VBEE013004"|"Maternità"|5|6|6
"VBEE013004"|"malattia"|8|6|8
"VBIC80200G"|"Altri"|12|4|4
"VBIC80200G"|"Maternità"|16|6|6
"VBIC80200G"|"malattia"|9|6|8
"VBIC80300B"|"Altri"|1|4|4
"VBIC80300B"|"Maternità"|11|6|6
"VBIC80300B"|"malattia"|6|6|8
"VBIC804007"|"Altri"|1|4|4
"VBIC804007"|"Maternità"|3|6|6
"VBIC804007"|"malattia"|10|6|8
"VBIC805003"|"Altri"|1|4|4
"VBIC805003"|"Maternità"|8|6|6
"VBIC805003"|"malattia"|2|6|8
"VBIC80600V"|"Altri"|4|4|4
"VBIC80600V"|"Maternità"|0|6|6
"VBIC80600V"|"malattia"|4|6|8
"VBIC80700P"|"Altri"|2|4|4
"VBIC80700P"|"Maternità"|18|6|6
"VBIC80700P"|"malattia"|4|6|8
"VBIC80800E"|"Altri"|2|4|4
"VBIC80800E"|"Maternità"|15|6|6
"VBIC80800E"|"malattia"|5|6|8
"VBIC80900A"|"Altri"|7|4|4
"VBIC80900A"|"Maternità"|8|6|6
"VBIC80900A"|"malattia"|6|6|8
"VBIC81000E"|"Altri"|4|4|4
"VBIC81000E"|"Maternità"|9|6|6
"VBIC81000E"|"malattia"|7|6|8
"VBIC81100A"|"Altri"|2|4|4
"VBIC81100A"|"Maternità"|10|6|6
"VBIC81100A"|"malattia"|6|6|8
"VBIC812006"|"Altri"|3|4|4
"VBIC812006"|"Maternità"|7|6|6
"VBIC812006"|"malattia"|5|6|8
"VBIS00100X"|"Altri"|4|4|4
"VBIS00100X"|"Maternità"|11|6|6
"VBIS00100X"|"malattia"|6|6|8
"VBIS00200Q"|"Altri"|10|4|4
"VBIS00200Q"|"Maternità"|5|6|6
"VBIS00200Q"|"malattia"|5|6|8
"VBIS00300G"|"Altri"|6|4|4
"VBIS00300G"|"Maternità"|6|6|6
"VBIS00300G"|"malattia"|7|6|8
"VBIS00400B"|"Altri"|1|4|4
"VBIS00400B"|"Maternità"|11|6|6
"VBIS00400B"|"malattia"|9|6|8
"VBMM01100B"|"Altri"|2|4|4
"VBMM01100B"|"Maternità"|4|6|6
"VBMM01100B"|"malattia"|9|6|8
"VBMM01500P"|"Altri"|1|4|4
"VBMM01500P"|"Maternità"|10|6|6
"VBMM01500P"|"malattia"|8|6|8
"VBMM01700A"|"Altri"|3|4|4
"VBMM01700A"|"Maternità"|2|6|6
"VBMM01700A"|"malattia"|4|6|8
"VBMM019002"|"Altri"|5|4|4
"VBMM019002"|"Maternità"|8|6|6
"VBMM019002"|"malattia"|5|6|8
"VBPS02000P"|"Altri"|5|4|4
"VBPS02000P"|"Maternità"|0|6|6
"VBPS02000P"|"malattia"|3|6|8
"VBPS030009"|"Altri"|3|4|4
"VBPS030009"|"Maternità"|2|6|6
"VBPS030009"|"malattia"|10|6|8
"VBRA01000N"|"Altri"|2|4|4
"VBRA01000N"|"Maternità"|19|6|6
"VBRA01000N"|"malattia"|8|6|8
"VBRH01000T"|"Altri"|3|4|4
"VBRH01000T"|"Maternità"|8|6|6
"VBRH01000T"|"malattia"|5|6|8
"VBTD02000E"|"Altri"|1|4|4
"VBTD02000E"|"Maternità"|8|6|6
"VBTD02000E"|"malattia"|5|6|8
"VBTF010006"|"Altri"|3|4|4
"VBTF010006"|"Maternità"|2|6|6
"VBTF010006"|"malattia"|4|6|8
"VCEE01400E"|"Altri"|3|4|4
"VCEE01400E"|"Maternità"|4|6|6
"VCEE01400E"|"malattia"|8|6|8
"VCIC80000E"|"Altri"|3|4|4
"VCIC80000E"|"Maternità"|2|6|6
"VCIC80000E"|"malattia"|5|6|8
"VCIC80100A"|"Altri"|1|4|4
"VCIC80100A"|"Maternità"|8|6|6
"VCIC80100A"|"malattia"|5|6|8
"VCIC802006"|"Altri"|2|4|4
"VCIC802006"|"Maternità"|7|6|6
"VCIC802006"|"malattia"|5|6|8
"VCIC803002"|"Altri"|2|4|4
"VCIC803002"|"Maternità"|12|6|6
"VCIC803002"|"malattia"|9|6|8
"VCIC80400T"|"Altri"|1|4|4
"VCIC80400T"|"Maternità"|14|6|6
"VCIC80400T"|"malattia"|4|6|8
"VCIC80500N"|"Altri"|5|4|4
"VCIC80500N"|"Maternità"|10|6|6
"VCIC80500N"|"malattia"|6|6|8
"VCIC80600D"|"Altri"|3|4|4
"VCIC80600D"|"Maternità"|8|6|6
"VCIC80600D"|"malattia"|6|6|8
"VCIC807009"|"Altri"|4|4|4
"VCIC807009"|"Maternità"|7|6|6
"VCIC807009"|"malattia"|6|6|8
"VCIC808005"|"Altri"|4|4|4
"VCIC808005"|"Maternità"|4|6|6
"VCIC808005"|"malattia"|9|6|8
"VCIC809001"|"Altri"|3|4|4
"VCIC809001"|"Maternità"|7|6|6
"VCIC809001"|"malattia"|4|6|8
"VCIC810005"|"Altri"|2|4|4
"VCIC810005"|"Maternità"|0|6|6
"VCIC810005"|"malattia"|9|6|8
"VCIC811001"|"Altri"|4|4|4
"VCIC811001"|"Maternità"|3|6|6
"VCIC811001"|"malattia"|6|6|8
"VCIC81200R"|"Altri"|2|4|4
"VCIC81200R"|"Maternità"|4|6|6
"VCIC81200R"|"malattia"|8|6|8
"VCIC81300L"|"Altri"|6|4|4
"VCIC81300L"|"Maternità"|4|6|6
"VCIC81300L"|"malattia"|7|6|8
"VCIC81400C"|"Altri"|3|4|4
"VCIC81400C"|"Maternità"|13|6|6
"VCIC81400C"|"malattia"|5|6|8
"VCIC815008"|"Altri"|3|4|4
"VCIC815008"|"Maternità"|10|6|6
"VCIC815008"|"malattia"|7|6|8
"VCIC816004"|"Altri"|7|4|4
"VCIC816004"|"Maternità"|26|6|6
"VCIC816004"|"malattia"|7|6|8
"VCIC81700X"|"Altri"|6|4|4
"VCIC81700X"|"Maternità"|9|6|6
"VCIC81700X"|"malattia"|6|6|8
"VCIS00100E"|"Altri"|0|4|4
"VCIS00100E"|"Maternità"|1|6|6
"VCIS00100E"|"malattia"|5|6|8
"VCIS00700D"|"Altri"|6|4|4
"VCIS00700D"|"Maternità"|8|6|6
"VCIS00700D"|"malattia"|9|6|8
"VCIS012001"|"Altri"|4|4|4
"VCIS012001"|"Maternità"|14|6|6
"VCIS012001"|"malattia"|14|6|8
"VCIS01300R"|"Altri"|3|4|4
"VCIS01300R"|"Maternità"|2|6|6
"VCIS01300R"|"malattia"|7|6|8
"VCIS016008"|"Altri"|3|4|4
"VCIS016008"|"Maternità"|4|6|6
"VCIS016008"|"malattia"|6|6|8
"VCIS017004"|"Altri"|18|4|4
"VCIS017004"|"Maternità"|4|6|6
"VCIS017004"|"malattia"|5|6|8
"VCPS01000P"|"Altri"|8|4|4
"VCPS01000P"|"Maternità"|2|6|6
"VCPS01000P"|"malattia"|4|6|8
"VCRH040008"|"Altri"|8|4|4
"VCRH040008"|"Maternità"|15|6|6
"VCRH040008"|"malattia"|7|6|8
"VCRI030005"|"Altri"|5|4|4
"VCRI030005"|"Maternità"|3|6|6
"VCRI030005"|"malattia"|8|6|8
"VCTF02000B"|"Altri"|3|4|4
"VCTF02000B"|"Maternità"|0|6|6
"VCTF02000B"|"malattia"|4|6|8
"VEEE011008"|"Altri"|12|5|4
"VEEE011008"|"Maternità"|10|7|6
"VEEE011008"|"malattia"|9|7|8
"VEEE01300X"|"Altri"|2|5|4
