codice_scuola|tipo_assenza|scuola|regionale|nazione
"RGIC811003"|"Altri"|8|7|8
"RGIC81200V"|"Maternità"|0|1|2
"RGIC81200V"|"malattia"|17|19|15
"RGIC81200V"|"Altri"|6|7|8
"RGIC81300P"|"Maternità"|0|1|2
"RGIC81300P"|"malattia"|14|19|15
"RGIC81300P"|"Altri"|9|7|8
"RGIC81400E"|"Maternità"|0|1|2
"RGIC81400E"|"malattia"|22|19|15
"RGIC81400E"|"Altri"|2|7|8
"RGIC81500A"|"Maternità"|0|1|2
"RGIC81500A"|"malattia"|9|19|15
"RGIC81500A"|"Altri"|8|7|8
"RGIC816006"|"Maternità"|0|1|2
"RGIC816006"|"malattia"|11|19|15
"RGIC816006"|"Altri"|15|7|8
"RGIC817002"|"Maternità"|14|1|2
"RGIC817002"|"malattia"|37|19|15
"RGIC817002"|"Altri"|9|7|8
"RGIC81800T"|"Maternità"|0|1|2
"RGIC81800T"|"malattia"|6|19|15
"RGIC81800T"|"Altri"|5|7|8
"RGIC81900N"|"Maternità"|0|1|2
"RGIC81900N"|"malattia"|24|19|15
"RGIC81900N"|"Altri"|13|7|8
"RGIC82000T"|"Maternità"|3|1|2
"RGIC82000T"|"malattia"|9|19|15
"RGIC82000T"|"Altri"|11|7|8
"RGIC82100N"|"Maternità"|0|1|2
"RGIC82100N"|"malattia"|12|19|15
"RGIC82100N"|"Altri"|9|7|8
"RGIC82200D"|"Maternità"|0|1|2
"RGIC82200D"|"malattia"|17|19|15
"RGIC82200D"|"Altri"|9|7|8
"RGIC823009"|"Maternità"|0|1|2
"RGIC823009"|"malattia"|7|19|15
"RGIC823009"|"Altri"|17|7|8
"RGIC824005"|"Maternità"|0|1|2
"RGIC824005"|"malattia"|24|19|15
"RGIC824005"|"Altri"|15|7|8
"RGIS00100L"|"Maternità"|0|1|2
"RGIS00100L"|"malattia"|13|19|15
"RGIS00100L"|"Altri"|7|7|8
"RGIS00200C"|"Maternità"|0|1|2
"RGIS00200C"|"malattia"|12|19|15
"RGIS00200C"|"Altri"|8|7|8
"RGIS003008"|"Maternità"|0|1|2
"RGIS003008"|"malattia"|11|19|15
"RGIS003008"|"Altri"|10|7|8
"RGIS004004"|"Maternità"|0|1|2
"RGIS004004"|"malattia"|15|19|15
"RGIS004004"|"Altri"|24|7|8
"RGIS00600Q"|"Maternità"|0|1|2
"RGIS00600Q"|"malattia"|12|19|15
"RGIS00600Q"|"Altri"|8|7|8
"RGIS00700G"|"Maternità"|4|1|2
"RGIS00700G"|"malattia"|8|19|15
"RGIS00700G"|"Altri"|14|7|8
"RGIS00800B"|"Maternità"|0|1|2
"RGIS00800B"|"malattia"|18|19|15
"RGIS00800B"|"Altri"|8|7|8
"RGIS009007"|"Maternità"|3|1|2
"RGIS009007"|"malattia"|16|19|15
"RGIS009007"|"Altri"|18|7|8
"RGIS012003"|"Maternità"|1|1|2
"RGIS012003"|"malattia"|15|19|15
"RGIS012003"|"Altri"|19|7|8
"RGIS01300V"|"Maternità"|2|1|2
"RGIS01300V"|"malattia"|20|19|15
"RGIS01300V"|"Altri"|11|7|8
"RGMM00700C"|"Maternità"|0|1|2
"RGMM00700C"|"malattia"|14|19|15
"RGMM00700C"|"Altri"|6|7|8
"RGMM02300A"|"Maternità"|0|1|2
"RGMM02300A"|"malattia"|4|19|15
"RGMM02300A"|"Altri"|6|7|8
"RGMM025002"|"Maternità"|1|1|2
"RGMM025002"|"malattia"|21|19|15
"RGMM025002"|"Altri"|9|7|8
"RGMM04100X"|"Maternità"|0|1|2
"RGMM04100X"|"malattia"|4|19|15
"RGMM04100X"|"Altri"|18|7|8
"RGMM04200Q"|"Maternità"|0|1|2
"RGMM04200Q"|"malattia"|6|19|15
"RGMM04200Q"|"Altri"|15|7|8
"RGMM05100E"|"Maternità"|0|1|2
"RGMM05100E"|"malattia"|7|19|15
"RGMM05100E"|"Altri"|6|7|8
"RGMM05700D"|"Maternità"|0|1|2
"RGMM05700D"|"malattia"|28|19|15
"RGMM05700D"|"Altri"|13|7|8
"RGMM058009"|"Maternità"|2|1|2
"RGMM058009"|"malattia"|11|19|15
"RGMM058009"|"Altri"|38|7|8
"RGMM059005"|"Maternità"|0|1|2
"RGMM059005"|"malattia"|5|19|15
"RGMM059005"|"Altri"|1|7|8
"RGPM01000T"|"Maternità"|5|1|2
"RGPM01000T"|"malattia"|15|19|15
"RGPM01000T"|"Altri"|15|7|8
"RGPM030003"|"Maternità"|1|1|2
"RGPM030003"|"malattia"|15|19|15
"RGPM030003"|"Altri"|6|7|8
"RGPS01000R"|"Maternità"|0|1|2
"RGPS01000R"|"malattia"|11|19|15
"RGPS01000R"|"Altri"|7|7|8
"RGPS02000B"|"Maternità"|0|1|2
"RGPS02000B"|"malattia"|37|19|15
"RGPS02000B"|"Altri"|9|7|8
"RGPS04000L"|"Maternità"|1|1|2
"RGPS04000L"|"malattia"|8|19|15
"RGPS04000L"|"Altri"|7|7|8
"RGRH020005"|"Maternità"|0|1|2
"RGRH020005"|"malattia"|16|19|15
"RGRH020005"|"Altri"|17|7|8
"RGSD010007"|"Maternità"|0|1|2
"RGSD010007"|"malattia"|8|19|15
"RGSD010007"|"Altri"|20|7|8
"RGTD01000L"|"Maternità"|0|1|2
"RGTD01000L"|"malattia"|8|19|15
"RGTD01000L"|"Altri"|6|7|8
"RGTD020007"|"Maternità"|0|1|2
"RGTD020007"|"malattia"|17|19|15
"RGTD020007"|"Altri"|13|7|8
"RGTD03000T"|"Maternità"|0|1|2
"RGTD03000T"|"malattia"|21|19|15
"RGTD03000T"|"Altri"|8|7|8
"RGTF01000V"|"Maternità"|0|1|2
"RGTF01000V"|"malattia"|15|19|15
"RGTF01000V"|"Altri"|9|7|8
"RIEE001007"|"Maternità"|0|1|2
"RIEE001007"|"malattia"|21|19|15
"RIEE001007"|"Altri"|7|7|8
"RIEE002003"|"Maternità"|0|1|2
"RIEE002003"|"malattia"|22|19|15
"RIEE002003"|"Altri"|10|7|8
"RIEE00300V"|"Maternità"|1|1|2
"RIEE00300V"|"malattia"|28|19|15
"RIEE00300V"|"Altri"|23|7|8
"RIEE010002"|"Maternità"|0|1|2
"RIEE010002"|"malattia"|11|19|15
"RIEE010002"|"Altri"|3|7|8
"RIIC80500C"|"Maternità"|0|1|2
"RIIC80500C"|"malattia"|9|19|15
"RIIC80500C"|"Altri"|9|7|8
"RIIC806008"|"Maternità"|0|1|2
"RIIC806008"|"malattia"|12|19|15
"RIIC806008"|"Altri"|12|7|8
"RIIC807004"|"Maternità"|0|1|2
"RIIC807004"|"malattia"|32|19|15
"RIIC807004"|"Altri"|15|7|8
"RIIC80800X"|"Maternità"|3|1|2
"RIIC80800X"|"malattia"|8|19|15
"RIIC80800X"|"Altri"|8|7|8
"RIIC80900Q"|"Maternità"|1|1|2
"RIIC80900Q"|"malattia"|10|19|15
"RIIC80900Q"|"Altri"|16|7|8
"RIIC81000X"|"Maternità"|0|1|2
"RIIC81000X"|"malattia"|10|19|15
"RIIC81000X"|"Altri"|6|7|8
"RIIC81100Q"|"Maternità"|0|1|2
"RIIC81100Q"|"malattia"|14|19|15
"RIIC81100Q"|"Altri"|10|7|8
"RIIC81300B"|"Maternità"|0|1|2
"RIIC81300B"|"malattia"|13|19|15
"RIIC81300B"|"Altri"|9|7|8
"RIIC814007"|"Maternità"|0|1|2
"RIIC814007"|"malattia"|21|19|15
"RIIC814007"|"Altri"|2|7|8
"RIIC815003"|"Maternità"|0|1|2
"RIIC815003"|"malattia"|13|19|15
"RIIC815003"|"Altri"|5|7|8
"RIIC81600V"|"Maternità"|0|1|2
"RIIC81600V"|"malattia"|17|19|15
"RIIC81600V"|"Altri"|15|7|8
"RIIC81700P"|"Maternità"|2|1|2
"RIIC81700P"|"malattia"|40|19|15
"RIIC81700P"|"Altri"|18|7|8
"RIIC81800E"|"Maternità"|0|1|2
"RIIC81800E"|"malattia"|9|19|15
"RIIC81800E"|"Altri"|9|7|8
"RIIC81900A"|"Maternità"|0|1|2
"RIIC81900A"|"malattia"|12|19|15
"RIIC81900A"|"Altri"|11|7|8
"RIIC82000E"|"Maternità"|0|1|2
"RIIC82000E"|"malattia"|14|19|15
"RIIC82000E"|"Altri"|4|7|8
"RIIC82100A"|"Maternità"|0|1|2
"RIIC82100A"|"malattia"|40|19|15
"RIIC82100A"|"Altri"|6|7|8
"RIIC822006"|"Maternità"|0|1|2
"RIIC822006"|"malattia"|11|19|15
"RIIC822006"|"Altri"|7|7|8
"RIIC823002"|"Maternità"|0|1|2
"RIIC823002"|"malattia"|32|19|15
"RIIC823002"|"Altri"|7|7|8
"RIIC82400T"|"Maternità"|0|1|2
"RIIC82400T"|"malattia"|7|19|15
"RIIC82400T"|"Altri"|4|7|8
"RIIC82500N"|"Maternità"|0|1|2
"RIIC82500N"|"malattia"|9|19|15
"RIIC82500N"|"Altri"|7|7|8
"RIIC82600D"|"Maternità"|0|1|2
"RIIC82600D"|"malattia"|13|19|15
"RIIC82600D"|"Altri"|9|7|8
"RIIS001009"|"Maternità"|0|1|2
"RIIS001009"|"malattia"|24|19|15
"RIIS001009"|"Altri"|6|7|8
"RIIS002005"|"Maternità"|0|1|2
"RIIS002005"|"malattia"|24|19|15
"RIIS002005"|"Altri"|6|7|8
"RIIS003001"|"Maternità"|0|1|2
"RIIS003001"|"malattia"|31|19|15
"RIIS003001"|"Altri"|8|7|8
"RIIS00400R"|"Maternità"|7|1|2
"RIIS00400R"|"malattia"|18|19|15
"RIIS00400R"|"Altri"|6|7|8
"RIIS00600C"|"Maternità"|0|1|2
"RIIS00600C"|"malattia"|17|19|15
"RIIS00600C"|"Altri"|11|7|8
"RIIS007008"|"Maternità"|0|1|2
"RIIS007008"|"malattia"|11|19|15
"RIIS007008"|"Altri"|10|7|8
"RIMM002002"|"Maternità"|0|1|2
"RIMM002002"|"malattia"|21|19|15
"RIMM002002"|"Altri"|18|7|8
"RIMM022007"|"Maternità"|17|1|2
"RIMM022007"|"malattia"|17|19|15
"RIMM022007"|"Altri"|3|7|8
"RIPM01000E"|"Maternità"|0|1|2
"RIPM01000E"|"malattia"|1|19|15
"RIPM01000E"|"Altri"|3|7|8
"RIPS01000D"|"Maternità"|0|1|2
"RIPS01000D"|"malattia"|16|19|15
"RIPS01000D"|"Altri"|13|7|8
"RIPS020004"|"Maternità"|5|1|2
"RIPS020004"|"malattia"|7|19|15
"RIPS020004"|"Altri"|12|7|8
"RIPS040009"|"Maternità"|0|1|2
"RIPS040009"|"malattia"|0|19|15
"RIPS040009"|"Altri"|0|7|8
"RIPS070005"|"Maternità"|0|1|2
"RIPS070005"|"malattia"|8|19|15
"RIPS070005"|"Altri"|8|7|8
"RIPS08000Q"|"Maternità"|0|1|2
"RIPS08000Q"|"malattia"|0|19|15
"RIPS08000Q"|"Altri"|0|7|8
"RIRH010007"|"Maternità"|0|1|2
"RIRH010007"|"malattia"|11|19|15
"RIRH010007"|"Altri"|7|7|8
"RITD090006"|"Maternità"|0|1|2
"RITD090006"|"malattia"|5|19|15
"RITD090006"|"Altri"|8|7|8
"RITD10000G"|"Maternità"|0|1|2
"RITD10000G"|"malattia"|0|19|15
"RITD10000G"|"Altri"|0|7|8
"RMEE00100T"|"Maternità"|3|1|2
"RMEE00100T"|"malattia"|32|19|15
"RMEE00100T"|"Altri"|10|7|8
"RMEE00300D"|"Maternità"|0|1|2
"RMEE00300D"|"malattia"|34|19|15
"RMEE00300D"|"Altri"|3|7|8
"RMEE005005"|"Maternità"|2|1|2
"RMEE005005"|"malattia"|23|19|15
"RMEE005005"|"Altri"|5|7|8
"RMEE00700R"|"Maternità"|0|1|2
"RMEE00700R"|"malattia"|17|19|15
"RMEE00700R"|"Altri"|8|7|8
"RMEE01600G"|"Maternità"|0|1|2
"RMEE01600G"|"malattia"|20|19|15
"RMEE01600G"|"Altri"|6|7|8
"RMEE019003"|"Maternità"|0|1|2
"RMEE019003"|"malattia"|9|19|15
"RMEE019003"|"Altri"|12|7|8
"RMEE020007"|"Maternità"|0|1|2
"RMEE020007"|"malattia"|5|19|15
"RMEE020007"|"Altri"|2|7|8
"RMEE021003"|"Maternità"|0|1|2
"RMEE021003"|"malattia"|10|19|15
"RMEE021003"|"Altri"|7|7|8
"RMEE02400E"|"Maternità"|3|1|2
"RMEE02400E"|"malattia"|9|19|15
"RMEE02400E"|"Altri"|10|7|8
"RMEE027002"|"Maternità"|0|1|2
"RMEE027002"|"malattia"|31|19|15
"RMEE027002"|"Altri"|8|7|8
"RMEE02800T"|"Maternità"|3|1|2
"RMEE02800T"|"malattia"|11|19|15
"RMEE02800T"|"Altri"|6|7|8
"RMEE033009"|"Maternità"|6|1|2
"RMEE033009"|"malattia"|7|19|15
"RMEE033009"|"Altri"|10|7|8
"RMEE034005"|"Maternità"|0|1|2
"RMEE034005"|"malattia"|21|19|15
"RMEE034005"|"Altri"|18|7|8
"RMEE03700L"|"Maternità"|0|1|2
"RMEE03700L"|"malattia"|20|19|15
"RMEE03700L"|"Altri"|2|7|8
"RMEE03800C"|"Maternità"|1|1|2
"RMEE03800C"|"malattia"|21|19|15
"RMEE03800C"|"Altri"|1|7|8
"RMEE04300X"|"Maternità"|1|1|2
"RMEE04300X"|"malattia"|22|19|15
"RMEE04300X"|"Altri"|4|7|8
"RMEE04400Q"|"Maternità"|3|1|2
"RMEE04400Q"|"malattia"|20|19|15
"RMEE04400Q"|"Altri"|6|7|8
"RMEE04500G"|"Maternità"|0|1|2
"RMEE04500G"|"malattia"|21|19|15
"RMEE04500G"|"Altri"|11|7|8
"RMEE04900V"|"Maternità"|0|1|2
"RMEE04900V"|"malattia"|14|17|15
"RMEE04900V"|"Altri"|18|10|8
"RMEE05100V"|"Maternità"|0|1|2
"RMEE05100V"|"malattia"|26|17|15
"RMEE05100V"|"Altri"|3|10|8
"RMEE05300E"|"Maternità"|0|1|2
"RMEE05300E"|"malattia"|12|17|15
"RMEE05300E"|"Altri"|3|10|8
"RMEE062009"|"Maternità"|0|1|2
"RMEE062009"|"malattia"|15|17|15
"RMEE062009"|"Altri"|17|10|8
"RMEE063005"|"Maternità"|0|1|2
"RMEE063005"|"malattia"|11|17|15
"RMEE063005"|"Altri"|6|10|8
"RMEE06500R"|"Maternità"|0|1|2
"RMEE06500R"|"malattia"|15|17|15
"RMEE06500R"|"Altri"|20|10|8
"RMEE068008"|"Maternità"|0|1|2
"RMEE068008"|"malattia"|8|17|15
"RMEE068008"|"Altri"|7|10|8
"RMEE071004"|"Maternità"|4|1|2
"RMEE071004"|"malattia"|13|17|15
"RMEE071004"|"Altri"|11|10|8
"RMEE07300Q"|"Maternità"|0|1|2
"RMEE07300Q"|"malattia"|14|17|15
"RMEE07300Q"|"Altri"|5|10|8
"RMEE07400G"|"Maternità"|0|1|2
"RMEE07400G"|"malattia"|43|17|15
"RMEE07400G"|"Altri"|7|10|8
"RMEE07500B"|"Maternità"|0|1|2
"RMEE07500B"|"malattia"|14|17|15
"RMEE07500B"|"Altri"|5|10|8
"RMEE077003"|"Maternità"|0|1|2
"RMEE077003"|"malattia"|13|17|15
"RMEE077003"|"Altri"|8|10|8
"RMEE07900P"|"Maternità"|9|1|2
"RMEE07900P"|"malattia"|27|17|15
"RMEE07900P"|"Altri"|2|10|8
"RMEE08000V"|"Maternità"|0|1|2
"RMEE08000V"|"malattia"|9|17|15
"RMEE08000V"|"Altri"|10|10|8
"RMEE08100P"|"Maternità"|0|1|2
"RMEE08100P"|"malattia"|16|17|15
"RMEE08100P"|"Altri"|2|10|8
"RMEE08200E"|"Maternità"|9|1|2
"RMEE08200E"|"malattia"|11|17|15
"RMEE08200E"|"Altri"|13|10|8
"RMEE084006"|"Maternità"|0|1|2
"RMEE084006"|"malattia"|21|17|15
"RMEE084006"|"Altri"|11|10|8
"RMEE089009"|"Maternità"|0|1|2
"RMEE089009"|"malattia"|10|17|15
"RMEE089009"|"Altri"|7|10|8
"RMEE092005"|"Maternità"|0|1|2
"RMEE092005"|"malattia"|6|17|15
"RMEE092005"|"Altri"|5|10|8
"RMEE09400R"|"Maternità"|0|1|2
"RMEE09400R"|"malattia"|19|17|15
"RMEE09400R"|"Altri"|27|10|8
"RMEE10000V"|"Maternità"|0|1|2
"RMEE10000V"|"malattia"|18|17|15
"RMEE10000V"|"Altri"|19|10|8
"RMEE10100P"|"Maternità"|0|1|2
"RMEE10100P"|"malattia"|21|17|15
"RMEE10100P"|"Altri"|14|10|8
"RMEE10200E"|"Maternità"|0|1|2
"RMEE10200E"|"malattia"|10|17|15
"RMEE10200E"|"Altri"|4|10|8
"RMEE10300A"|"Maternità"|0|1|2
"RMEE10300A"|"malattia"|15|17|15
"RMEE10300A"|"Altri"|8|10|8
"RMEE105002"|"Maternità"|0|1|2
"RMEE105002"|"malattia"|19|17|15
"RMEE105002"|"Altri"|11|10|8
"RMEE10600T"|"Maternità"|0|1|2
"RMEE10600T"|"malattia"|12|17|15
"RMEE10600T"|"Altri"|6|10|8
"RMEE10700N"|"Maternità"|0|1|2
"RMEE10700N"|"malattia"|14|17|15
"RMEE10700N"|"Altri"|11|10|8
"RMEE109009"|"Maternità"|0|1|2
"RMEE109009"|"malattia"|7|17|15
"RMEE109009"|"Altri"|17|10|8
"RMEE112005"|"Maternità"|0|1|2
"RMEE112005"|"malattia"|21|17|15
"RMEE112005"|"Altri"|18|10|8
"RMEE113001"|"Maternità"|0|1|2
"RMEE113001"|"malattia"|17|17|15
"RMEE113001"|"Altri"|3|10|8
"RMEE11500L"|"Maternità"|0|1|2
"RMEE11500L"|"malattia"|38|17|15
"RMEE11500L"|"Altri"|11|10|8
"RMEE117008"|"Maternità"|0|1|2
"RMEE117008"|"malattia"|15|17|15
"RMEE117008"|"Altri"|10|10|8
"RMEE11900X"|"Maternità"|0|1|2
"RMEE11900X"|"malattia"|13|17|15
"RMEE11900X"|"Altri"|6|10|8
"RMEE120004"|"Maternità"|0|1|2
"RMEE120004"|"malattia"|20|17|15
"RMEE120004"|"Altri"|7|10|8
"RMEE12100X"|"Maternità"|0|1|2
"RMEE12100X"|"malattia"|11|17|15
"RMEE12100X"|"Altri"|10|10|8
"RMEE126003"|"Maternità"|0|1|2
"RMEE126003"|"malattia"|12|17|15
"RMEE126003"|"Altri"|17|10|8
"RMEE12800P"|"Maternità"|9|1|2
"RMEE12800P"|"malattia"|20|17|15
"RMEE12800P"|"Altri"|11|10|8
"RMEE13200A"|"Maternità"|0|1|2
"RMEE13200A"|"malattia"|24|17|15
"RMEE13200A"|"Altri"|9|10|8
"RMEE134002"|"Maternità"|0|1|2
"RMEE134002"|"malattia"|25|17|15
"RMEE134002"|"Altri"|6|10|8
"RMEE13700D"|"Maternità"|0|1|2
"RMEE13700D"|"malattia"|6|17|15
"RMEE13700D"|"Altri"|8|10|8
"RMEE138009"|"Maternità"|0|1|2
"RMEE138009"|"malattia"|24|17|15
"RMEE138009"|"Altri"|20|10|8
"RMEE139005"|"Maternità"|0|1|2
"RMEE139005"|"malattia"|8|17|15
"RMEE139005"|"Altri"|14|10|8
"RMEE141005"|"Maternità"|0|1|2
"RMEE141005"|"malattia"|23|17|15
"RMEE141005"|"Altri"|22|10|8
"RMEE14300R"|"Maternità"|0|1|2
"RMEE14300R"|"malattia"|10|17|15
"RMEE14300R"|"Altri"|4|10|8
"RMEE14400L"|"Maternità"|0|1|2
"RMEE14400L"|"malattia"|8|17|15
"RMEE14400L"|"Altri"|6|10|8
"RMEE14500C"|"Maternità"|0|1|2
"RMEE14500C"|"malattia"|7|17|15
"RMEE14500C"|"Altri"|6|10|8
"RMEE14800X"|"Maternità"|17|1|2
"RMEE14800X"|"malattia"|10|17|15
"RMEE14800X"|"Altri"|10|10|8
"RMEE15000X"|"Maternità"|1|1|2
"RMEE15000X"|"malattia"|24|17|15
"RMEE15000X"|"Altri"|8|10|8
"RMEE15200G"|"Maternità"|0|1|2
"RMEE15200G"|"malattia"|8|17|15
"RMEE15200G"|"Altri"|13|10|8
"RMEE154007"|"Maternità"|0|1|2
"RMEE154007"|"malattia"|28|17|15
"RMEE154007"|"Altri"|17|10|8
"RMEE15700P"|"Maternità"|1|1|2
"RMEE15700P"|"malattia"|17|17|15
"RMEE15700P"|"Altri"|6|10|8
"RMEE15900A"|"Maternità"|1|1|2
"RMEE15900A"|"malattia"|15|17|15
"RMEE15900A"|"Altri"|5|10|8
"RMEE16400T"|"Maternità"|2|1|2
"RMEE16400T"|"malattia"|23|17|15
"RMEE16400T"|"Altri"|5|10|8
"RMEE16500N"|"Maternità"|0|1|2
"RMEE16500N"|"malattia"|22|17|15
"RMEE16500N"|"Altri"|6|10|8
"RMEE168005"|"Maternità"|1|1|2
"RMEE168005"|"malattia"|17|17|15
"RMEE168005"|"Altri"|8|10|8
"RMEE176004"|"Maternità"|4|1|2
"RMEE176004"|"malattia"|16|17|15
"RMEE176004"|"Altri"|6|10|8
"RMEE17800Q"|"Maternità"|2|1|2
"RMEE17800Q"|"malattia"|14|17|15
"RMEE17800Q"|"Altri"|9|10|8
"RMEE18100G"|"Maternità"|0|1|2
"RMEE18100G"|"malattia"|16|17|15
"RMEE18100G"|"Altri"|20|10|8
"RMEE183007"|"Maternità"|9|1|2
"RMEE183007"|"malattia"|15|17|15
"RMEE183007"|"Altri"|31|10|8
"RMEE184003"|"Maternità"|0|1|2
"RMEE184003"|"malattia"|7|17|15
"RMEE184003"|"Altri"|8|10|8
"RMEE18500V"|"Maternità"|0|1|2
"RMEE18500V"|"malattia"|14|17|15
"RMEE18500V"|"Altri"|26|10|8
"RMEE18700E"|"Maternità"|0|1|2
"RMEE18700E"|"malattia"|15|17|15
"RMEE18700E"|"Altri"|5|10|8
"RMEE19000A"|"Maternità"|0|1|2
"RMEE19000A"|"malattia"|34|17|15
"RMEE19000A"|"Altri"|12|10|8
"RMEE192002"|"Maternità"|10|1|2
"RMEE192002"|"malattia"|21|17|15
"RMEE192002"|"Altri"|11|10|8
"RMEE19300T"|"Maternità"|0|1|2
"RMEE19300T"|"malattia"|36|17|15
"RMEE19300T"|"Altri"|7|10|8
"RMEE19400N"|"Maternità"|0|1|2
"RMEE19400N"|"malattia"|5|17|15
"RMEE19400N"|"Altri"|4|10|8
"RMEE19500D"|"Maternità"|1|1|2
"RMEE19500D"|"malattia"|10|17|15
"RMEE19500D"|"Altri"|3|10|8
"RMEE197005"|"Maternità"|2|1|2
"RMEE197005"|"malattia"|14|17|15
"RMEE197005"|"Altri"|7|10|8
"RMEE198001"|"Maternità"|0|1|2
"RMEE198001"|"malattia"|27|17|15
"RMEE198001"|"Altri"|18|10|8
"RMEE19900R"|"Maternità"|0|1|2
"RMEE19900R"|"malattia"|30|17|15
"RMEE19900R"|"Altri"|16|10|8
"RMEE203007"|"Maternità"|0|1|2
"RMEE203007"|"malattia"|25|17|15
"RMEE203007"|"Altri"|14|10|8
"RMEE20500V"|"Maternità"|0|1|2
"RMEE20500V"|"malattia"|11|17|15
"RMEE20500V"|"Altri"|8|10|8
"RMEE20600P"|"Maternità"|1|1|2
"RMEE20600P"|"malattia"|19|17|15
"RMEE20600P"|"Altri"|9|10|8
"RMEE20700E"|"Maternità"|0|1|2
"RMEE20700E"|"malattia"|35|17|15
"RMEE20700E"|"Altri"|7|10|8
"RMEE20800A"|"Maternità"|0|1|2
"RMEE20800A"|"malattia"|16|17|15
"RMEE20800A"|"Altri"|14|10|8
"RMEE209006"|"Maternità"|2|1|2
"RMEE209006"|"malattia"|32|17|15
"RMEE209006"|"Altri"|9|10|8
"RMEE21000A"|"Maternità"|0|1|2
"RMEE21000A"|"malattia"|20|17|15
"RMEE21000A"|"Altri"|4|10|8
"RMEE212002"|"Maternità"|1|1|2
"RMEE212002"|"malattia"|12|17|15
"RMEE212002"|"Altri"|16|10|8
"RMEE21300T"|"Maternità"|7|1|2
"RMEE21300T"|"malattia"|15|17|15
"RMEE21300T"|"Altri"|6|10|8
"RMEE21400N"|"Maternità"|0|1|2
"RMEE21400N"|"malattia"|14|17|15
"RMEE21400N"|"Altri"|7|10|8
"RMEE21900R"|"Maternità"|0|1|2
"RMEE21900R"|"malattia"|38|17|15
"RMEE21900R"|"Altri"|7|10|8
"RMEE220001"|"Maternità"|7|1|2
"RMEE220001"|"malattia"|12|17|15
"RMEE220001"|"Altri"|8|10|8
"RMEE22100R"|"Maternità"|0|1|2
"RMEE22100R"|"malattia"|10|17|15
"RMEE22100R"|"Altri"|4|10|8
"RMEE22200L"|"Maternità"|0|1|2
"RMEE22200L"|"malattia"|35|17|15
"RMEE22200L"|"Altri"|7|10|8
"RMEE22300C"|"Maternità"|1|1|2
"RMEE22300C"|"malattia"|20|17|15
"RMEE22300C"|"Altri"|14|10|8
"RMEE225004"|"Maternità"|1|1|2
"RMEE225004"|"malattia"|40|17|15
"RMEE225004"|"Altri"|14|10|8
"RMEE22600X"|"Maternità"|0|1|2
"RMEE22600X"|"malattia"|8|17|15
"RMEE22600X"|"Altri"|8|10|8
"RMEE22700Q"|"Maternità"|0|1|2
"RMEE22700Q"|"malattia"|13|17|15
"RMEE22700Q"|"Altri"|1|10|8
"RMEE22800G"|"Maternità"|0|1|2
"RMEE22800G"|"malattia"|17|17|15
"RMEE22800G"|"Altri"|5|10|8
"RMEE23000G"|"Maternità"|2|1|2
"RMEE23000G"|"malattia"|18|17|15
"RMEE23000G"|"Altri"|7|10|8
"RMEE23100B"|"Maternità"|0|1|2
"RMEE23100B"|"malattia"|12|17|15
"RMEE23100B"|"Altri"|11|10|8
"RMEE232007"|"Maternità"|0|1|2
"RMEE232007"|"malattia"|9|17|15
"RMEE232007"|"Altri"|2|10|8
"RMEE23700A"|"Maternità"|2|1|2
"RMEE23700A"|"malattia"|19|17|15
"RMEE23700A"|"Altri"|11|10|8
"RMEE239002"|"Maternità"|0|1|2
"RMEE239002"|"malattia"|13|17|15
"RMEE239002"|"Altri"|13|10|8
"RMEE240006"|"Maternità"|1|1|2
"RMEE240006"|"malattia"|22|17|15
"RMEE240006"|"Altri"|6|10|8
"RMEE24400D"|"Maternità"|2|1|2
"RMEE24400D"|"malattia"|11|17|15
"RMEE24400D"|"Altri"|7|10|8
"RMEE245009"|"Maternità"|1|1|2
"RMEE245009"|"malattia"|12|17|15
"RMEE245009"|"Altri"|14|10|8
"RMEE253008"|"Maternità"|0|1|2
"RMEE253008"|"malattia"|12|17|15
"RMEE253008"|"Altri"|8|10|8
"RMEE254004"|"Maternità"|0|1|2
"RMEE254004"|"malattia"|11|17|15
"RMEE254004"|"Altri"|12|10|8
"RMEE25600Q"|"Maternità"|0|1|2
"RMEE25600Q"|"malattia"|10|17|15
"RMEE25600Q"|"Altri"|4|10|8
"RMEE25700G"|"Maternità"|0|1|2
"RMEE25700G"|"malattia"|20|17|15
"RMEE25700G"|"Altri"|9|10|8
"RMEE25800B"|"Maternità"|0|1|2
"RMEE25800B"|"malattia"|20|17|15
"RMEE25800B"|"Altri"|8|10|8
"RMEE259007"|"Maternità"|1|1|2
"RMEE259007"|"malattia"|10|17|15
"RMEE259007"|"Altri"|18|10|8
"RMEE26000B"|"Maternità"|5|1|2
"RMEE26000B"|"malattia"|20|17|15
"RMEE26000B"|"Altri"|23|10|8
"RMEE261007"|"Maternità"|2|1|2
"RMEE261007"|"malattia"|9|17|15
"RMEE261007"|"Altri"|21|10|8
"RMEE26400P"|"Maternità"|0|1|2
"RMEE26400P"|"malattia"|7|17|15
"RMEE26400P"|"Altri"|12|10|8
"RMEE26500E"|"Maternità"|0|1|2
"RMEE26500E"|"malattia"|11|17|15
"RMEE26500E"|"Altri"|18|10|8
"RMEE26600A"|"Maternità"|0|1|2
"RMEE26600A"|"malattia"|8|17|15
"RMEE26600A"|"Altri"|12|10|8
"RMEE270002"|"Maternità"|12|1|2
